window_id,side,buy_price,buy_time,sell_price,sell_time,pnl_cents
25_11_12_12_00_12_15,UP,42,103.378,37,133.615,-5
25_11_12_12_00_12_15,UP,21,414.75,14,445.659,-7
25_11_12_12_00_12_15,DOWN,80,503.627,54,540.813,-26
25_11_12_12_00_12_15,DOWN,59,547.382,25,577.394,-34
25_11_12_12_00_12_15,DOWN,15,734.371,6,765.313,-9
25_11_12_13_00_13_15,DOWN,47,2.231,40,32.244,-7
25_11_12_13_00_13_15,UP,60,61.893,33,93.25,-27
25_11_12_13_00_13_15,DOWN,75,232.429,72,262.582,-3
25_11_12_13_00_13_15,DOWN,75,286.773,66,317.371,-9
25_11_12_13_00_13_15,UP,28,324.535,17,355.2,-11
25_11_12_14_00_14_15,UP,30,44.956,19,74.97,-11
25_11_12_14_00_14_15,UP,18,120.377,10,150.962,-8
25_11_12_15_00_15_15,DOWN,42,230.999,24,261.17,-18
25_11_12_15_00_15_15,DOWN,28,572.291,19,602.381,-9
25_11_12_15_00_15_15,UP,83,747.632,64,777.938,-19
25_11_12_16_00_16_15,UP,33,283.567,16,313.629,-17
25_11_12_16_00_16_15,UP,13,601.569,2,635.068,-11
25_11_12_18_00_18_15,DOWN,47,22.274,35,52.284,-12
25_11_12_18_00_18_15,UP,63,78.121,56,108.35,-7
25_11_12_18_00_18_15,DOWN,39,208.084,31,238.356,-8
25_11_12_19_00_19_15,DOWN,51,205.721,44,239.126,-7
25_11_12_20_00_20_15,DOWN,39,263.507,34,293.718,-5
25_11_12_20_00_20_15,DOWN,16,554.026,8,587.449,-8
25_11_12_21_00_21_15,DOWN,40,471.949,25,502.043,-15
25_11_12_22_00_22_15,DOWN,68,75.52,60,105.632,-8
25_11_13_00_00_00_15,UP,75,793.079,59,823.171,-16
25_11_13_00_00_00_15,DOWN,6,875.389,0,889.822,-6
25_11_13_01_00_01_15,DOWN,31,157.303,23,187.443,-8
25_11_13_01_00_01_15,DOWN,22,540.959,9,573.216,-13
25_11_13_04_00_04_15,UP,50,69.512,31,100.01,-19
25_11_13_05_00_05_15,UP,14,503.083,5,533.184,-9
25_11_13_06_00_06_15,UP,59,107.819,41,137.909,-18
25_11_13_06_00_06_15,DOWN,76,561.136,66,591.331,-10
25_11_13_06_00_06_15,DOWN,50,680.512,40,710.847,-10
25_11_13_06_00_06_15,DOWN,39,713.977,17,744.152,-22
25_11_13_06_00_06_15,DOWN,24,837.532,0,869.161,-24
25_11_13_07_00_07_15,DOWN,39,116.866,21,146.997,-18
25_11_13_07_00_07_15,DOWN,33,380.001,17,410.127,-16
25_11_13_08_00_08_15,UP,54,102.322,35,132.444,-19
25_11_13_08_00_08_15,UP,31,197.984,25,228.573,-6
25_11_13_08_00_08_15,DOWN,69,279.861,51,309.985,-18
25_11_13_08_00_08_15,DOWN,56,373.407,33,405.529,-23
25_11_13_08_00_08_15,DOWN,25,521.089,13,552.414,-12
25_11_13_08_00_08_15,UP,90,714.18,69,744.225,-21
25_11_13_08_00_08_15,DOWN,23,750.774,10,782.232,-13
25_11_13_08_00_08_15,UP,64,856.699,19,886.787,-45
25_11_13_08_00_08_15,DOWN,32,899.717,2,899.973,-30
25_11_13_09_00_09_15,UP,53,82.369,47,112.504,-6
25_11_13_09_00_09_15,UP,46,113.854,35,145.058,-11
25_11_13_09_00_09_15,UP,11,364.106,5,423.322,-6
25_11_13_10_00_10_15,DOWN,24,427.288,14,457.293,-10
25_11_13_10_00_10_15,UP,66,763.862,40,794.768,-26
25_11_13_10_00_10_15,UP,41,866.077,1,896.083,-40
25_11_13_12_00_12_15,DOWN,45,2.272,29,32.315,-16
25_11_13_12_00_12_15,UP,65,51.835,53,81.845,-12
25_11_13_12_00_12_15,DOWN,44,267.983,35,298.982,-9
25_11_13_12_00_12_15,UP,42,354.149,22,384.459,-20
25_11_13_12_00_12_15,UP,61,649.296,36,679.975,-25
25_11_13_12_00_12_15,UP,43,687.923,32,718.023,-11
25_11_13_12_00_12_15,DOWN,44,760.259,22,790.426,-22
25_11_13_12_00_12_15,UP,60,830.601,18,860.654,-42
25_11_13_12_00_12_15,UP,9,875.051,0,883.106,-9
25_11_13_13_00_13_15,UP,26,324.634,12,355.943,-14
25_11_13_14_00_14_15,DOWN,60,275.122,40,305.603,-20
25_11_13_14_00_14_15,DOWN,33,317.868,17,348.634,-16
25_11_13_14_00_14_15,UP,81,369.621,69,400.324,-12
25_11_13_14_00_14_15,UP,79,557.164,60,587.297,-19
25_11_13_14_00_14_15,UP,58,749.034,22,779.06,-36
25_11_13_14_00_14_15,UP,3,854.017,0,860.099,-3
25_11_13_15_00_15_15,UP,38,61.855,26,93.185,-12
25_11_13_15_00_15_15,UP,16,887.614,6,892.728,-10
25_11_13_16_00_16_15,UP,31,233.841,23,263.992,-8
25_11_13_16_00_16_15,UP,39,504.8,22,535.074,-17
25_11_13_16_00_16_15,UP,38,602.566,24,632.828,-14
25_11_13_17_00_17_15,DOWN,67,363.47,35,393.726,-32
25_11_13_17_00_17_15,UP,72,460.755,63,491.262,-9
25_11_13_17_00_17_15,UP,49,541.85,26,574.412,-23
25_11_13_17_00_17_15,DOWN,73,602.954,66,633.006,-7
25_11_13_17_00_17_15,UP,56,840.286,1,870.422,-55
25_11_13_18_00_18_15,DOWN,51,33.216,40,63.473,-11
25_11_13_18_00_18_15,DOWN,68,390.101,45,420.204,-23
25_11_13_18_00_18_15,UP,32,504.254,22,536.258,-10
25_11_13_18_00_18_15,UP,23,552.518,13,582.644,-10
25_11_13_19_00_19_15,DOWN,53,247.174,40,277.426,-13
25_11_13_19_00_19_15,DOWN,38,281.846,29,312.047,-9
25_11_13_19_00_19_15,UP,34,471.938,24,502.384,-10
25_11_13_19_00_19_15,DOWN,53,738.42,35,768.628,-18
25_11_13_21_00_21_15,DOWN,35,181.857,24,214.007,-11
25_11_13_22_00_22_15,UP,42,95.211,35,125.321,-7
25_11_13_22_00_22_15,DOWN,4,645.486,0,675.616,-4
25_11_13_23_00_23_15,UP,21,149.532,15,182.992,-6
25_11_13_23_00_23_15,DOWN,63,379.845,51,409.912,-12
25_11_13_23_00_23_15,DOWN,42,560.067,29,593.777,-13
25_11_13_23_00_23_15,DOWN,27,724.648,13,756.928,-14
25_11_13_23_00_23_15,DOWN,7,799.306,2,819.773,-5
25_11_14_00_00_00_15,DOWN,66,195.489,48,225.602,-18
25_11_14_00_00_00_15,UP,55,235.202,39,265.47,-16
25_11_14_00_00_00_15,UP,30,306.113,16,336.431,-14
25_11_14_01_00_01_15,UP,65,121.022,50,151.039,-15
25_11_14_01_00_01_15,UP,51,186.882,43,218.093,-8
25_11_14_01_00_01_15,DOWN,79,783.774,62,813.98,-17
25_11_14_01_00_01_15,UP,28,823.832,6,853.835,-22
25_11_14_01_00_01_15,UP,9,888.041,0,898.413,-9
25_11_14_02_00_02_15,DOWN,17,658.619,4,688.905,-13
25_11_14_04_00_04_15,UP,43,259.346,19,290.54,-24
25_11_14_05_00_05_15,DOWN,54,63.059,35,93.096,-19
25_11_14_05_00_05_15,UP,58,493.464,45,523.616,-13
25_11_14_08_00_08_15,UP,51,124.029,44,155.921,-7
25_11_14_08_00_08_15,DOWN,87,632.935,80,665.225,-7
25_11_14_08_00_08_15,UP,30,751.7,5,781.925,-25
25_11_14_09_00_09_15,UP,48,91.245,40,121.251,-8
25_11_14_09_00_09_15,UP,67,444.066,42,474.17,-25
25_11_14_09_00_09_15,UP,40,481.134,33,511.146,-7
25_11_14_09_00_09_15,DOWN,56,661.206,50,691.564,-6
25_11_14_09_00_09_15,UP,81,802.558,16,832.632,-65
25_11_14_09_00_09_15,UP,2,892.099,0,897.999,-2
25_11_14_10_00_10_15,UP,63,189.453,53,219.747,-10
25_11_14_10_00_10_15,UP,46,241.22,33,271.456,-13
25_11_14_11_00_11_15,DOWN,29,323.87,15,355.804,-14
25_11_14_11_00_11_15,DOWN,46,891.455,3,899.888,-43
25_11_14_13_00_13_15,DOWN,44,250.274,30,280.343,-14
25_11_14_13_00_13_15,UP,37,549.858,27,580.093,-10
25_11_14_13_00_13_15,UP,14,724.661,6,754.742,-8
25_11_14_14_00_14_15,UP,52,37.085,38,67.194,-14
25_11_14_14_00_14_15,DOWN,50,186.116,32,216.242,-18
25_11_14_14_00_14_15,DOWN,5,888.763,0,894.95,-5
25_11_14_15_00_15_15,DOWN,71,393.276,64,423.471,-7
25_11_14_15_00_15_15,UP,45,652.38,22,682.662,-23
25_11_14_15_00_15_15,UP,13,710.482,4,745.394,-9
25_11_14_16_00_16_15,UP,3,836.336,0,844.684,-3
25_11_14_17_00_17_15,DOWN,40,604.1,35,634.324,-5
25_11_14_17_00_17_15,UP,47,759.111,35,790.938,-12
25_11_14_17_00_17_15,UP,32,816.062,17,846.195,-15
25_11_14_17_00_17_15,UP,15,895.872,0,899.976,-15
25_11_14_18_00_18_15,DOWN,32,639.936,12,670.737,-20
25_11_14_19_00_19_15,UP,49,158.235,34,188.335,-15
25_11_14_19_00_19_15,UP,33,386.484,30,416.596,-3
25_11_14_19_00_19_15,DOWN,59,569.345,36,599.56,-23
25_11_14_20_00_20_15,UP,51,182.612,34,212.821,-17
25_11_14_20_00_20_15,UP,60,482.001,35,512.161,-25
25_11_14_22_00_22_15,UP,86,734.274,36,764.401,-50
25_11_14_23_00_23_15,UP,36,137.155,21,167.269,-15
25_11_14_23_00_23_15,UP,23,182.769,14,214.912,-9
25_11_15_02_00_02_15,DOWN,77,244.443,73,274.72,-4
25_11_15_03_00_03_15,DOWN,60,888.637,0,899.886,-60
25_11_15_04_00_04_15,DOWN,61,127.014,52,158.155,-9
25_11_15_05_00_05_15,DOWN,43,593.73,35,623.814,-8
25_11_15_05_00_05_15,UP,65,662.98,45,693.493,-20
25_11_15_06_00_06_15,UP,30,259.635,20,293.931,-10
25_11_15_06_00_06_15,DOWN,73,307.363,45,338.087,-28
25_11_15_06_00_06_15,UP,49,381.904,39,420.318,-10
25_11_15_06_00_06_15,DOWN,51,512.961,24,543.433,-27
25_11_15_06_00_06_15,DOWN,30,602.137,21,632.156,-9
25_11_15_06_00_06_15,DOWN,17,659.805,13,690.696,-4
25_11_15_06_00_06_15,DOWN,5,759.575,1,789.788,-4
25_11_15_07_00_07_15,UP,46,182.284,32,213.51,-14
25_11_15_07_00_07_15,UP,30,258.453,21,290.313,-9
25_11_15_07_00_07_15,DOWN,3,887.612,1,897.514,-2
25_11_15_08_00_08_15,UP,41,32.235,21,62.497,-20
25_11_15_08_00_08_15,UP,15,207.169,11,237.465,-4
25_11_15_09_00_09_15,DOWN,56,654.748,8,684.793,-48
25_11_15_09_00_09_15,DOWN,15,749.838,2,779.926,-13
25_11_15_10_00_10_15,UP,43,14.891,32,46.144,-11
25_11_15_10_00_10_15,DOWN,49,410.811,33,441.098,-16
25_11_15_10_00_10_15,DOWN,79,694.971,63,725.08,-16
25_11_15_10_00_10_15,DOWN,50,783.191,33,813.345,-17
25_11_15_10_00_10_15,DOWN,34,823.235,10,853.281,-24
25_11_15_10_00_10_15,DOWN,5,877.266,0,884.844,-5
25_11_15_11_00_11_15,UP,40,328.782,25,362.913,-15
25_11_15_12_00_12_15,UP,53,1.539,30,31.577,-23
25_11_15_12_00_12_15,DOWN,83,645.316,76,675.654,-7
25_11_15_12_00_12_15,DOWN,60,728.156,44,760.936,-16
25_11_15_12_00_12_15,DOWN,31,785.36,2,815.885,-29
25_11_15_12_00_12_15,DOWN,9,873.842,0,885.796,-9
25_11_15_13_00_13_15,UP,36,206.493,22,236.594,-14
25_11_15_13_00_13_15,DOWN,52,440.763,46,470.792,-6
25_11_15_13_00_13_15,DOWN,22,546.139,9,577.293,-13
25_11_15_14_00_14_15,UP,51,451.043,35,481.301,-16
25_11_15_14_00_14_15,DOWN,61,588.484,47,618.752,-14
25_11_15_14_00_14_15,UP,50,652.892,35,682.903,-15
25_11_15_14_00_14_15,DOWN,51,695.362,31,725.676,-20
25_11_15_14_00_14_15,DOWN,16,787.358,5,820.605,-11
25_11_15_15_00_15_15,UP,54,175.788,27,206.045,-27
25_11_15_15_00_15_15,DOWN,52,377.761,37,407.978,-15
25_11_15_15_00_15_15,UP,59,408.472,48,438.939,-11
25_11_15_15_00_15_15,DOWN,12,787.673,4,817.933,-8
25_11_15_16_00_16_15,UP,41,101.921,28,131.996,-13
25_11_15_16_00_16_15,UP,10,362.734,2,393.123,-8
25_11_15_17_00_17_15,UP,52,151.673,35,181.871,-17
25_11_15_17_00_17_15,DOWN,61,402.639,55,432.786,-6
25_11_15_18_00_18_15,DOWN,61,121.056,48,152.166,-13
25_11_15_18_00_18_15,UP,71,535.99,52,566.261,-19
25_11_15_18_00_18_15,DOWN,59,676.711,33,706.884,-26
25_11_15_18_00_18_15,DOWN,16,834.056,1,868.474,-15
25_11_15_18_00_18_15,DOWN,4,879.809,0,894.175,-4
25_11_15_19_00_19_15,DOWN,30,421.712,21,452.253,-9
25_11_15_20_00_20_15,UP,25,323.93,17,354.266,-8
25_11_15_20_00_20_15,DOWN,90,486.022,90,516.05,0
25_11_15_21_00_21_15,DOWN,43,359.118,4,389.364,-39
25_11_15_22_00_22_15,DOWN,52,73.817,35,103.824,-17
25_11_15_22_00_22_15,UP,75,365.837,70,402.433,-5
25_11_15_22_00_22_15,DOWN,3,788.713,0,821.907,-3
25_11_15_23_00_23_15,UP,33,281.569,20,311.585,-13
25_11_15_23_00_23_15,DOWN,82,455.861,81,486.477,-1
25_11_15_23_00_23_15,UP,11,646.392,4,679.306,-7
25_11_16_00_00_00_15,DOWN,45,3.487,41,33.649,-4
25_11_16_00_00_00_15,DOWN,33,179.407,20,209.731,-13
25_11_16_00_00_00_15,UP,47,305.985,15,336.092,-32
25_11_16_00_00_00_15,UP,11,440.859,3,471.147,-8
25_11_16_01_00_01_15,UP,30,18.083,14,48.146,-16
25_11_16_01_00_01_15,DOWN,72,580.336,33,610.482,-39
25_11_16_01_15_01_30,UP,49,900.912,47,900.912,-2
25_11_16_02_00_02_15,DOWN,71,540.815,23,571.017,-48
25_11_16_02_00_02_15,UP,84,784.769,68,814.829,-16
25_11_16_02_00_02_15,DOWN,2,897.898,0,899.787,-2
25_11_16_04_00_04_15,UP,60,128.13,44,158.143,-16
25_11_16_04_00_04_15,UP,44,213.663,30,244.247,-14
25_11_16_04_00_04_15,DOWN,73,558.981,44,589.134,-29
25_11_16_04_00_04_15,DOWN,40,590.722,17,620.777,-23
25_11_16_04_00_04_15,DOWN,3,795.695,1,825.76,-2
25_11_16_04_00_04_15,UP,94,826.234,83,856.501,-11
25_11_16_04_00_04_15,DOWN,8,856.923,0,885.692,-8
25_11_16_05_00_05_15,DOWN,39,107.473,22,137.488,-17
25_11_16_05_00_05_15,DOWN,37,251.228,29,287.141,-8
25_11_16_05_00_05_15,UP,94,488.263,93,520.807,-1
25_11_16_06_00_06_15,DOWN,58,193.349,49,224.516,-9
25_11_16_06_00_06_15,DOWN,36,352.565,19,382.706,-17
25_11_16_06_00_06_15,DOWN,25,512.893,14,542.931,-11
25_11_16_07_00_07_15,UP,58,281.256,44,311.544,-14
25_11_16_07_00_07_15,UP,65,429.52,57,459.536,-8
25_11_16_07_00_07_15,DOWN,31,545.522,11,575.567,-20
25_11_16_08_00_08_15,DOWN,43,37.104,29,67.252,-14
25_11_16_08_00_08_15,UP,67,99.589,55,129.736,-12
25_11_16_08_00_08_15,UP,15,486.828,6,517.217,-9
25_11_16_08_00_08_15,DOWN,91,734.934,74,764.999,-17
25_11_16_08_00_08_15,UP,13,772.102,5,802.424,-8
25_11_16_09_00_09_15,UP,38,80.453,17,110.78,-21
25_11_16_09_00_09_15,DOWN,87,312.624,82,345.345,-5
25_11_16_09_00_09_15,DOWN,81,384.449,63,414.593,-18
25_11_16_09_00_09_15,UP,14,747.907,3,778.296,-11
25_11_16_11_00_11_15,UP,44,22.82,38,52.823,-6
25_11_16_12_00_12_15,DOWN,33,684.882,26,714.921,-7
25_11_16_12_00_12_15,DOWN,22,761.801,6,792.009,-16
25_11_16_13_00_13_15,DOWN,64,445.837,53,476.206,-11
25_11_16_13_00_13_15,DOWN,43,511.85,40,543.923,-3
25_11_16_13_00_13_15,DOWN,34,859.018,13,889.05,-21
25_11_16_13_00_13_15,DOWN,25,892.891,0,899.901,-25
25_11_16_14_00_14_15,DOWN,37,220.522,30,250.649,-7
25_11_16_14_00_14_15,UP,55,368.02,25,398.273,-30
25_11_16_14_00_14_15,DOWN,41,618.914,24,649.216,-17
25_11_16_14_00_14_15,DOWN,42,729.049,28,759.603,-14
25_11_16_14_00_14_15,DOWN,29,871.872,0,893.689,-29
25_11_16_16_00_16_15,DOWN,47,242.43,20,272.705,-27
25_11_16_16_00_16_15,UP,72,554.044,55,585.863,-17
25_11_16_16_00_16_15,UP,51,621.097,44,651.418,-7
25_11_16_16_00_16_15,DOWN,65,741.258,46,771.535,-19
25_11_16_16_00_16_15,UP,14,852.922,0,883.097,-14
25_11_16_17_00_17_15,UP,60,175.414,45,205.518,-15
25_11_16_17_00_17_15,UP,84,783.759,67,814.154,-17
25_11_16_17_00_17_15,DOWN,7,880.252,0,886.241,-7
25_11_16_20_00_20_15,DOWN,31,242.232,15,272.292,-16
25_11_16_21_00_21_15,DOWN,37,26.987,32,59.266,-5
25_11_16_21_00_21_15,UP,67,136.21,44,167.082,-23
25_11_16_21_00_21_15,UP,22,259.093,13,289.201,-9
25_11_17_00_00_00_15,UP,41,309.132,25,339.695,-16
25_11_17_00_00_00_15,DOWN,48,387.56,31,417.629,-17
25_11_17_00_00_00_15,DOWN,35,481.364,28,511.589,-7
25_11_17_00_00_00_15,UP,76,618.732,59,648.743,-17
25_11_17_00_00_00_15,DOWN,26,684.389,8,715.91,-18
25_11_17_00_00_00_15,UP,84,781.818,51,812.01,-33
25_11_17_00_00_00_15,UP,67,846.968,39,877.203,-28
25_11_17_00_00_00_15,UP,36,887.608,2,899.416,-34
25_11_17_01_00_01_15,UP,32,362.679,19,393.32,-13
25_11_17_01_00_01_15,DOWN,76,482.201,70,512.31,-6
25_11_17_01_00_01_15,DOWN,68,603.706,56,633.98,-12
25_11_17_02_00_02_15,UP,56,102.208,44,132.492,-12
25_11_17_02_00_02_15,DOWN,36,215.267,29,245.272,-7
25_11_17_03_00_03_15,DOWN,40,334.968,23,365.145,-17
25_11_17_04_00_04_15,DOWN,40,72.19,34,102.397,-6
25_11_17_04_00_04_15,UP,43,241.464,24,271.479,-19
25_11_17_05_00_05_15,UP,45,135.185,36,165.313,-9
25_11_17_05_00_05_15,DOWN,59,361.291,53,394.162,-6
25_11_17_05_00_05_15,DOWN,46,401.408,29,431.726,-17
25_11_17_05_00_05_15,UP,62,480.82,38,511.167,-24
25_11_17_06_00_06_15,DOWN,43,98.942,30,132.305,-13
25_11_17_06_00_06_15,DOWN,24,153.999,19,184.04,-5
25_11_17_06_00_06_15,UP,72,186.699,69,217.074,-3
25_11_17_06_00_06_15,UP,46,574.349,37,604.653,-9
25_11_17_06_00_06_15,UP,41,630.965,16,661.026,-25
25_11_17_07_00_07_15,DOWN,46,3.526,33,41.063,-13
25_11_17_07_00_07_15,UP,61,41.452,44,71.646,-17
25_11_17_07_00_07_15,UP,46,218.153,33,248.193,-13
25_11_17_07_00_07_15,DOWN,49,406.397,29,436.434,-20
25_11_17_07_00_07_15,DOWN,18,767.534,4,797.65,-14
25_11_17_07_00_07_15,DOWN,22,871.227,0,876.093,-22
25_11_17_08_00_08_15,DOWN,47,102.83,36,134.696,-11
25_11_17_08_00_08_15,DOWN,29,345.123,20,381.006,-9
25_11_17_08_00_08_15,DOWN,30,535.826,19,565.962,-11
25_11_17_08_00_08_15,UP,73,590.167,60,620.338,-13
25_11_17_08_00_08_15,DOWN,22,642.608,16,672.668,-6
25_11_17_09_00_09_15,UP,58,42.507,39,72.535,-19
25_11_17_09_00_09_15,UP,29,115.512,15,147.009,-14
25_11_17_10_00_10_15,UP,45,202.58,47,233.508,2
25_11_17_10_00_10_15,DOWN,44,501.746,29,533.951,-15
25_11_17_10_00_10_15,DOWN,43,578.023,28,608.07,-15
25_11_17_10_00_10_15,DOWN,34,650.634,24,681.403,-10
25_11_17_10_00_10_15,DOWN,19,682.994,10,713.67,-9
25_11_17_11_00_11_15,UP,35,134.801,29,167.527,-6
25_11_17_11_00_11_15,DOWN,54,512.144,35,542.29,-19
25_11_17_11_00_11_15,DOWN,35,558.475,12,598.571,-23
25_11_17_11_00_11_15,UP,88,636.312,80,666.527,-8
25_11_17_11_00_11_15,DOWN,11,830.994,0,857.585,-11
25_11_17_12_00_12_15,UP,47,25.263,37,56.407,-10
25_11_17_12_00_12_15,UP,33,189.46,24,219.807,-9
25_11_17_12_00_12_15,DOWN,72,366.407,46,398.0,-26
25_11_17_12_00_12_15,UP,51,406.84,34,437.651,-17
25_11_17_12_00_12_15,UP,27,496.762,16,526.97,-11
25_11_17_13_00_13_15,UP,51,18.166,44,50.08,-7
25_11_17_13_00_13_15,UP,44,204.99,35,235.178,-9
25_11_17_13_00_13_15,DOWN,61,361.073,49,394.153,-12
25_11_17_13_00_13_15,UP,47,411.854,37,441.95,-10
25_11_17_13_00_13_15,UP,33,483.983,21,516.222,-12
25_11_17_13_00_13_15,UP,19,520.62,12,552.586,-7
25_11_17_13_00_13_15,UP,9,565.618,2,595.729,-7
25_11_17_14_00_14_15,DOWN,63,90.964,45,121.122,-18
25_11_17_14_00_14_15,UP,79,291.74,55,323.293,-24
25_11_17_14_00_14_15,UP,46,406.154,27,437.373,-19
25_11_17_14_00_14_15,DOWN,72,444.711,46,475.152,-26
25_11_17_14_00_14_15,DOWN,64,522.774,53,553.376,-11
25_11_17_14_00_14_15,DOWN,60,642.943,53,673.181,-7
25_11_17_14_00_14_15,DOWN,51,756.688,36,786.917,-15
25_11_17_14_00_14_15,DOWN,20,821.272,1,853.205,-19
25_11_17_15_00_15_15,DOWN,46,105.54,33,135.958,-13
25_11_17_15_00_15_15,UP,63,194.242,44,224.724,-19
25_11_17_15_00_15_15,DOWN,61,304.174,37,334.336,-24
25_11_17_15_00_15_15,UP,63,426.331,50,456.714,-13
25_11_17_15_00_15_15,UP,25,773.051,2,803.069,-23
25_11_17_16_00_16_15,UP,54,9.163,47,39.371,-7
25_11_17_17_00_17_15,UP,41,79.822,29,109.857,-12
25_11_17_18_00_18_15,DOWN,42,256.643,35,287.13,-7
25_11_17_18_00_18_15,DOWN,35,302.402,13,332.543,-22
25_11_17_18_00_18_15,DOWN,19,368.87,7,399.271,-12
25_11_17_18_00_18_15,DOWN,37,868.367,0,889.135,-37
25_11_17_19_00_19_15,DOWN,63,480.791,46,510.817,-17
25_11_17_19_00_19_15,UP,21,748.327,4,779.014,-17
25_11_17_20_00_20_15,DOWN,68,294.208,39,324.449,-29
25_11_17_20_00_20_15,DOWN,72,607.343,64,637.588,-8
25_11_17_20_00_20_15,UP,5,834.343,0,853.519,-5
25_11_17_21_00_21_15,DOWN,53,1.719,38,32.288,-15
25_11_17_22_00_22_15,UP,45,241.915,29,272.558,-16
25_11_17_22_00_22_15,DOWN,50,450.518,35,480.968,-15
25_11_17_23_00_23_15,UP,57,223.61,42,255.687,-15
25_11_17_23_00_23_15,UP,47,413.437,13,443.495,-34
25_11_18_00_00_00_15,UP,65,336.513,55,369.637,-10
25_11_18_00_00_00_15,DOWN,45,385.37,34,415.918,-11
25_11_18_00_00_00_15,UP,78,822.672,57,852.703,-21
25_11_18_00_15_00_30,DOWN,53,900.789,51,900.789,-2
25_11_18_01_00_01_15,UP,35,222.492,25,252.492,-10
25_11_18_01_00_01_15,DOWN,70,641.471,52,672.061,-18
25_11_18_01_00_01_15,UP,43,676.527,22,707.501,-21
25_11_18_01_00_01_15,UP,19,720.648,0,752.377,-19
25_11_18_01_00_01_15,UP,3,805.411,0,824.702,-3
25_11_18_02_00_02_15,UP,34,73.431,17,106.163,-17
25_11_18_03_00_03_15,UP,32,109.471,17,140.363,-15
25_11_18_03_00_03_15,UP,12,429.301,5,459.471,-7
25_11_18_05_00_05_15,UP,50,541.893,38,573.357,-12
25_11_18_05_00_05_15,DOWN,61,654.617,49,684.999,-12
25_11_18_05_00_05_15,DOWN,36,743.644,21,773.806,-15
25_11_18_05_00_05_15,DOWN,14,802.253,3,832.712,-11
25_11_18_07_00_07_15,UP,41,32.431,23,63.565,-18
25_11_18_07_00_07_15,DOWN,68,367.74,57,397.964,-11
25_11_18_07_00_07_15,DOWN,54,515.32,33,545.404,-21
25_11_18_07_00_07_15,DOWN,31,562.257,19,592.843,-12
25_11_18_09_00_09_15,DOWN,49,1.955,45,32.034,-4
25_11_18_09_00_09_15,UP,45,229.424,33,259.545,-12
25_11_18_09_00_09_15,DOWN,83,696.295,54,726.533,-29
25_11_18_09_00_09_15,UP,24,763.152,11,793.409,-13
25_11_18_09_00_09_15,UP,5,886.133,1,890.119,-4
25_11_18_10_00_10_15,DOWN,21,415.082,15,448.951,-6
25_11_18_10_00_10_15,DOWN,43,642.198,22,672.242,-21
25_11_18_10_00_10_15,UP,60,895.999,39,899.73,-21
25_11_18_11_00_11_15,DOWN,54,29.135,49,61.75,-5
25_11_18_11_00_11_15,UP,42,124.801,34,155.617,-8
25_11_18_11_00_11_15,DOWN,65,606.474,51,639.598,-14
25_11_18_11_00_11_15,DOWN,57,683.085,37,713.372,-20
25_11_18_11_00_11_15,UP,56,739.38,29,769.531,-27
25_11_18_11_00_11_15,UP,26,769.896,3,800.099,-23
25_11_18_12_00_12_15,DOWN,47,2.022,40,33.843,-7
25_11_18_13_00_13_15,DOWN,48,149.871,40,180.866,-8
25_11_18_13_00_13_15,DOWN,43,244.31,31,274.336,-12
25_11_18_13_00_13_15,DOWN,63,608.837,57,640.521,-6
25_11_18_13_00_13_15,DOWN,63,662.242,44,696.128,-19
25_11_18_13_00_13_15,UP,50,852.01,17,882.251,-33
25_11_18_13_00_13_15,UP,5,894.559,0,898.251,-5
25_11_18_14_00_14_15,DOWN,59,196.288,51,226.337,-8
25_11_18_14_00_14_15,UP,44,232.336,33,262.981,-11
25_11_18_14_00_14_15,UP,27,630.502,12,661.304,-15
25_11_18_15_00_15_15,DOWN,61,361.232,46,392.328,-15
25_11_18_15_00_15_15,DOWN,40,424.655,29,455.432,-11
25_11_18_15_00_15_15,DOWN,22,507.74,11,539.082,-11
25_11_18_16_00_16_15,UP,53,64.88,33,95.466,-20
25_11_18_16_00_16_15,UP,37,161.016,22,191.88,-15
25_11_18_16_00_16_15,DOWN,71,225.416,64,266.386,-7
25_11_18_16_00_16_15,DOWN,76,422.912,43,457.26,-33
25_11_18_16_00_16_15,DOWN,40,482.449,20,517.284,-20
25_11_18_16_00_16_15,DOWN,12,673.031,4,704.499,-8
25_11_18_16_00_16_15,UP,91,742.731,80,772.938,-11
25_11_18_17_00_17_15,UP,54,398.463,46,428.496,-8
25_11_18_17_00_17_15,DOWN,49,429.38,39,460.965,-10
25_11_18_19_00_19_15,UP,54,92.742,43,123.129,-11
25_11_18_19_00_19_15,DOWN,60,380.293,54,410.294,-6
25_11_18_19_00_19_15,UP,49,640.479,31,670.642,-18
25_11_18_19_00_19_15,DOWN,44,693.207,26,723.651,-18
25_11_18_19_00_19_15,DOWN,25,726.046,4,758.249,-21
25_11_18_20_00_20_15,UP,36,434.255,27,465.158,-9
25_11_18_20_00_20_15,UP,22,643.847,3,675.534,-19
25_11_18_21_00_21_15,DOWN,53,135.966,41,167.276,-12
25_11_18_21_00_21_15,DOWN,39,450.765,36,483.582,-3
25_11_18_21_00_21_15,DOWN,32,544.054,24,578.958,-8
25_11_18_22_00_22_15,DOWN,40,56.501,33,86.672,-7
25_11_18_22_00_22_15,DOWN,25,128.639,14,160.74,-11
25_11_18_22_00_22_15,DOWN,21,306.738,11,337.462,-10
